2025-02-18 11:20:39,178 - INFO - Combinaciones leídas: 31
2025-02-18 16:48:47,019 - INFO - Precios obtenidos: SANTIAGO CENTRO -> PUERTO MONTT: [{'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'PUERTO MONTT', 'tamaño': 'XS', 'precio': '$6.802'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'PUERTO MONTT', 'tamaño': 'S', 'precio': '$10.087'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'PUERTO MONTT', 'tamaño': 'M', 'precio': '$16.007'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'PUERTO MONTT', 'tamaño': 'XL', 'precio': '$17.544'}]
2025-02-18 16:48:58,912 - INFO - Precios obtenidos: CONCEPCION -> CONCEPCION: [{'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'CONCEPCION', 'tamaño': 'XS', 'precio': '$5.646'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'CONCEPCION', 'tamaño': 'S', 'precio': '$6.319'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'CONCEPCION', 'tamaño': 'M', 'precio': '$7.000'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'CONCEPCION', 'tamaño': 'XL', 'precio': '$8.111'}]
2025-02-18 16:49:10,784 - INFO - Precios obtenidos: LA SERENA -> SANTIAGO CENTRO: [{'rut': '99.999.999-9', 'origen': 'LA SERENA', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'XS', 'precio': '$6.373'}, {'rut': '99.999.999-9', 'origen': 'LA SERENA', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'S', 'precio': '$9.071'}, {'rut': '99.999.999-9', 'origen': 'LA SERENA', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'M', 'precio': '$12.665'}, {'rut': '99.999.999-9', 'origen': 'LA SERENA', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'XL', 'precio': '$13.161'}]
2025-02-18 16:49:22,767 - INFO - Precios obtenidos: SANTIAGO CENTRO -> RANCAGUA: [{'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'RANCAGUA', 'tamaño': 'XS', 'precio': '$6.192'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'RANCAGUA', 'tamaño': 'S', 'precio': '$8.070'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'RANCAGUA', 'tamaño': 'M', 'precio': '$12.347'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'RANCAGUA', 'tamaño': 'XL', 'precio': '$14.876'}]
2025-02-18 16:49:34,651 - INFO - Precios obtenidos: VINA DEL MAR -> CONCEPCION: [{'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'CONCEPCION', 'tamaño': 'XS', 'precio': '$7.479'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'CONCEPCION', 'tamaño': 'S', 'precio': '$7.735'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'CONCEPCION', 'tamaño': 'M', 'precio': '$10.456'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'CONCEPCION', 'tamaño': 'XL', 'precio': '$14.083'}]
2025-02-18 16:49:46,732 - INFO - Precios obtenidos: RANCAGUA -> SANTIAGO CENTRO: [{'rut': '99.999.999-9', 'origen': 'RANCAGUA', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'XS', 'precio': '$5.846'}, {'rut': '99.999.999-9', 'origen': 'RANCAGUA', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'S', 'precio': '$7.452'}, {'rut': '99.999.999-9', 'origen': 'RANCAGUA', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'M', 'precio': '$9.779'}, {'rut': '99.999.999-9', 'origen': 'RANCAGUA', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'XL', 'precio': '$12.988'}]
2025-02-18 16:49:58,519 - INFO - Precios obtenidos: CONCEPCION -> VALDIVIA: [{'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'VALDIVIA', 'tamaño': 'XS', 'precio': '$7.928'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'VALDIVIA', 'tamaño': 'S', 'precio': '$8.627'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'VALDIVIA', 'tamaño': 'M', 'precio': '$13.585'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'VALDIVIA', 'tamaño': 'XL', 'precio': '$15.933'}]
2025-02-18 16:50:10,276 - INFO - Precios obtenidos: CONCEPCION -> VINA DEL MAR: [{'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'VINA DEL MAR', 'tamaño': 'XS', 'precio': '$7.844'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'VINA DEL MAR', 'tamaño': 'S', 'precio': '$8.492'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'VINA DEL MAR', 'tamaño': 'M', 'precio': '$12.670'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'VINA DEL MAR', 'tamaño': 'XL', 'precio': '$17.838'}]
2025-02-18 16:50:22,392 - INFO - Precios obtenidos: VALDIVIA -> CONCEPCION: [{'rut': '99.999.999-9', 'origen': 'VALDIVIA', 'destino': 'CONCEPCION', 'tamaño': 'XS', 'precio': '$6.275'}, {'rut': '99.999.999-9', 'origen': 'VALDIVIA', 'destino': 'CONCEPCION', 'tamaño': 'S', 'precio': '$7.920'}, {'rut': '99.999.999-9', 'origen': 'VALDIVIA', 'destino': 'CONCEPCION', 'tamaño': 'M', 'precio': '$10.041'}, {'rut': '99.999.999-9', 'origen': 'VALDIVIA', 'destino': 'CONCEPCION', 'tamaño': 'XL', 'precio': '$13.959'}]
2025-02-18 16:50:34,200 - INFO - Precios obtenidos: PUERTO MONTT -> SANTIAGO CENTRO: [{'rut': '99.999.999-9', 'origen': 'PUERTO MONTT', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'XS', 'precio': '$6.238'}, {'rut': '99.999.999-9', 'origen': 'PUERTO MONTT', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'S', 'precio': '$8.436'}, {'rut': '99.999.999-9', 'origen': 'PUERTO MONTT', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'M', 'precio': '$16.975'}, {'rut': '99.999.999-9', 'origen': 'PUERTO MONTT', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'XL', 'precio': '$23.626'}]
2025-02-18 16:50:46,242 - INFO - Precios obtenidos: SANTIAGO CENTRO -> COPIAPO: [{'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'COPIAPO', 'tamaño': 'XS', 'precio': '$7.031'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'COPIAPO', 'tamaño': 'S', 'precio': '$9.319'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'COPIAPO', 'tamaño': 'M', 'precio': '$13.313'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'COPIAPO', 'tamaño': 'XL', 'precio': '$16.889'}]
2025-02-18 16:50:58,159 - INFO - Precios obtenidos: VINA DEL MAR -> VALDIVIA: [{'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'VALDIVIA', 'tamaño': 'XS', 'precio': '$8.033'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'VALDIVIA', 'tamaño': 'S', 'precio': '$9.215'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'VALDIVIA', 'tamaño': 'M', 'precio': '$11.612'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'VALDIVIA', 'tamaño': 'XL', 'precio': '$15.586'}]
2025-02-18 16:51:10,125 - INFO - Precios obtenidos: VINA DEL MAR -> VINA DEL MAR: [{'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'VINA DEL MAR', 'tamaño': 'XS', 'precio': '$6.089'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'VINA DEL MAR', 'tamaño': 'S', 'precio': '$6.319'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'VINA DEL MAR', 'tamaño': 'M', 'precio': '$7.000'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'VINA DEL MAR', 'tamaño': 'XL', 'precio': '$8.111'}]
2025-02-18 16:51:22,196 - INFO - Precios obtenidos: VINA DEL MAR -> LA SERENA: [{'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'LA SERENA', 'tamaño': 'XS', 'precio': '$7.592'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'LA SERENA', 'tamaño': 'S', 'precio': '$7.971'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'LA SERENA', 'tamaño': 'M', 'precio': '$11.338'}, {'rut': '99.999.999-9', 'origen': 'VINA DEL MAR', 'destino': 'LA SERENA', 'tamaño': 'XL', 'precio': '$15.000'}]
2025-02-18 16:51:34,442 - INFO - Precios obtenidos: CONCEPCION -> PUERTO MONTT: [{'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'PUERTO MONTT', 'tamaño': 'XS', 'precio': '$7.819'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'PUERTO MONTT', 'tamaño': 'S', 'precio': '$8.509'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'PUERTO MONTT', 'tamaño': 'M', 'precio': '$12.162'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'PUERTO MONTT', 'tamaño': 'XL', 'precio': '$16.758'}]
2025-02-18 16:51:46,234 - INFO - Precios obtenidos: VALDIVIA -> VALDIVIA: [{'rut': '99.999.999-9', 'origen': 'VALDIVIA', 'destino': 'VALDIVIA', 'tamaño': 'XS', 'precio': '$6.089'}, {'rut': '99.999.999-9', 'origen': 'VALDIVIA', 'destino': 'VALDIVIA', 'tamaño': 'S', 'precio': '$6.319'}, {'rut': '99.999.999-9', 'origen': 'VALDIVIA', 'destino': 'VALDIVIA', 'tamaño': 'M', 'precio': '$7.000'}, {'rut': '99.999.999-9', 'origen': 'VALDIVIA', 'destino': 'VALDIVIA', 'tamaño': 'XL', 'precio': '$8.111'}]
2025-02-18 16:51:58,536 - INFO - Precios obtenidos: SANTIAGO CENTRO -> ANTOFAGASTA: [{'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'ANTOFAGASTA', 'tamaño': 'XS', 'precio': '$9.648'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'ANTOFAGASTA', 'tamaño': 'S', 'precio': '$16.414'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'ANTOFAGASTA', 'tamaño': 'M', 'precio': '$20.518'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'ANTOFAGASTA', 'tamaño': 'XL', 'precio': '$30.265'}]
2025-02-18 16:52:10,581 - INFO - Precios obtenidos: COPIAPO -> SANTIAGO CENTRO: [{'rut': '99.999.999-9', 'origen': 'COPIAPO', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'XS', 'precio': '$7.013'}, {'rut': '99.999.999-9', 'origen': 'COPIAPO', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'S', 'precio': '$9.569'}, {'rut': '99.999.999-9', 'origen': 'COPIAPO', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'M', 'precio': '$12.871'}, {'rut': '99.999.999-9', 'origen': 'COPIAPO', 'destino': 'SANTIAGO CENTRO', 'tamaño': 'XL', 'precio': '$15.378'}]
2025-02-18 16:52:22,660 - INFO - Precios obtenidos: CONCEPCION -> RANCAGUA: [{'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'RANCAGUA', 'tamaño': 'XS', 'precio': '$6.892'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'RANCAGUA', 'tamaño': 'S', 'precio': '$7.920'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'RANCAGUA', 'tamaño': 'M', 'precio': '$10.159'}, {'rut': '99.999.999-9', 'origen': 'CONCEPCION', 'destino': 'RANCAGUA', 'tamaño': 'XL', 'precio': '$13.929'}]
2025-02-18 16:52:34,476 - INFO - Precios obtenidos: SANTIAGO CENTRO -> PUNTA ARENAS: [{'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'PUNTA ARENAS', 'tamaño': 'XS', 'precio': '$13.685'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'PUNTA ARENAS', 'tamaño': 'S', 'precio': '$20.085'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'PUNTA ARENAS', 'tamaño': 'M', 'precio': '$45.771'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'PUNTA ARENAS', 'tamaño': 'XL', 'precio': '$87.478'}]
2025-02-18 16:52:46,272 - INFO - Precios obtenidos: SANTIAGO CENTRO -> ARICA: [{'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'ARICA', 'tamaño': 'XS', 'precio': '$10.417'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'ARICA', 'tamaño': 'S', 'precio': '$16.644'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'ARICA', 'tamaño': 'M', 'precio': '$20.962'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'ARICA', 'tamaño': 'XL', 'precio': '$31.358'}]
2025-02-18 16:52:58,206 - INFO - Precios obtenidos: SANTIAGO CENTRO -> COYHAIQUE: [{'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'COYHAIQUE', 'tamaño': 'XS', 'precio': '$12.556'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'COYHAIQUE', 'tamaño': 'S', 'precio': '$18.600'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'COYHAIQUE', 'tamaño': 'M', 'precio': '$40.207'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'COYHAIQUE', 'tamaño': 'XL', 'precio': '$76.513'}]
2025-02-18 16:53:10,007 - INFO - Precios obtenidos: SANTIAGO CENTRO -> IQUIQUE: [{'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'IQUIQUE', 'tamaño': 'XS', 'precio': '$11.432'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'IQUIQUE', 'tamaño': 'S', 'precio': '$16.644'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'IQUIQUE', 'tamaño': 'M', 'precio': '$20.962'}, {'rut': '99.999.999-9', 'origen': 'SANTIAGO CENTRO', 'destino': 'IQUIQUE', 'tamaño': 'XL', 'precio': '$31.358'}]
2025-02-18 16:53:13,527 - INFO - Símbolos de dólar y puntos eliminados de los precios.
2025-02-18 16:53:13,778 - INFO - Resultados guardados en la base de datos
